sample_index,timestamp_local,timestamp_utc,elapsed_s,tick,tick_changed,node_count,node_ids,missing_nodes,estimated_persons,presence,motion_level,classification_confidence,mean_rssi,variance,motion_band_power,breathing_band_power,dominant_freq_hz,spectral_power,change_points,breathing_rate_bpm,breathing_confidence,heart_rate_bpm,heartbeat_confidence,signal_quality
169,2026-06-28T01:11:21+02:00,2026-06-27T23:11:21+00:00,169.702,35623,True,4,1 2 3 4,,1,True,present_still,0.4877797467787881,-59.0,36.73934226816032,56.06942584744817,58.11195808652815,2.1625,157.05859375,5,11.585348856669905,0.4293375734471381,62.672890581319955,0.3612083431834331,0.340516520550199
170,2026-06-28T01:11:22+02:00,2026-06-27T23:11:22+00:00,170.706,35660,True,4,1 2 3 4,,1,True,present_still,0.3994165122529798,-58.0,37.15690501698914,56.34508660485315,60.92272744571615,1.6125,161.90625,5,11.585348856669905,0.4146522257651265,62.672890581319955,0.36579630904835814,0.39251321579149734
171,2026-06-28T01:11:23+02:00,2026-06-27T23:11:23+00:00,171.711,35700,True,4,1 2 3 4,,1,True,present_still,0.4359209142148921,-58.0,39.33709108029827,59.84485900756336,62.733358798096035,2.1875,167.7890625,5,11.585348856669905,0.4107405569178275,62.672890581319955,0.4074540362625088,0.3669565513378489
172,2026-06-28T01:11:24+02:00,2026-06-27T23:11:24+00:00,172.713,35738,True,4,1 2 3 4,,1,True,present_still,0.4603940231214235,-58.0,37.78143041229164,56.43289831490397,59.37384774012213,1.6000000000000003,153.4375,5,9.139680715916606,0.42677218223816743,54.88143572382756,0.407696711864461,0.4527268372218779
173,2026-06-28T01:11:25+02:00,2026-06-27T23:11:25+00:00,173.718,35774,True,4,1 2 3 4,,1,True,present_still,0.42286829948971644,-59.0,35.819405172196774,54.654465306251154,58.00194929205516,2.1875,156.6953125,5,11.585348856669905,0.4343643920128572,62.672890581319955,0.473717156038992,0.37094024670366765
174,2026-06-28T01:11:26+02:00,2026-06-27T23:11:26+00:00,174.723,35811,True,4,1 2 3 4,,,False,absent,0.4487377289953086,-64.0,33.88790790330056,49.22430707573766,53.52977715095429,1.849315068493151,146.48694349315068,12,13.471872865899332,0.4336988303870877,83.9531164332165,0.4025358265328282,0.4858265770305664
175,2026-06-28T01:11:27+02:00,2026-06-27T23:11:27+00:00,175.728,35855,True,4,1 2 3 4,,,False,absent,0.3821566295761919,-64.0,39.15943330244604,54.74781793842861,61.81404499392472,1.806666666666667,161.53541666666666,15,13.471872865899332,0.4030597639920378,83.9531164332165,0.41692272603780334,0.4093956141189222
176,2026-06-28T01:11:28+02:00,2026-06-27T23:11:28+00:00,176.733,35894,True,4,1 2 3 4,,1,True,active,0.4568484041763644,-64.0,35.11760222453166,51.9591230554078,55.67487663832116,1.768918918918919,153.16638513513513,18,13.471872865899332,0.3877733245709208,83.9531164332165,0.45363471625371576,0.43038019902727753
177,2026-06-28T01:11:29+02:00,2026-06-27T23:11:29+00:00,177.738,35925,True,4,1 2 3 4,,1,True,present_moving,0.43378838029184064,-58.0,39.26376888476072,58.63435873062403,62.68434919535383,1.6000000000000003,166.86328125,6,13.471872865899332,0.3918378827430094,83.9531164332165,0.4628869900462502,0.4508598529228056
178,2026-06-28T01:11:30+02:00,2026-06-27T23:11:30+00:00,178.74,35968,True,4,1 2 3 4,,1,True,present_still,0.463421225829241,-58.0,34.74232563857035,55.10256157243063,56.7421753866695,2.1625,160.7578125,5,11.585348856669905,0.3983452942249507,62.672890581319955,0.47531364863363945,0.39426159765201596
179,2026-06-28T01:11:31+02:00,2026-06-27T23:11:31+00:00,179.742,36010,True,4,1 2 3 4,,1,True,present_still,0.45899995014261713,-58.0,36.32816027233804,55.189100984079886,57.88174130285856,1.5125000000000002,156.0,5,11.585348856669905,0.3905312097712573,62.672890581319955,0.4986692583265207,0.3471443272615867
